ID;Nome Fantasia;Razão Social;CNPJ;Status Sintegra-RS;Segmento;CNAE Fiscal;Cidade;Endereço Completo;Bairro;CEP;Distância (km);Telefone;WhatsApp;E-mail;Possui Site?;Site / Website URL;Decisor;Porte;PDVs Estimados;Lead Score;Observações
CLI-REAL-0329;Rose Calcados E Confeccoes;VIANEI CASANOVA & CIA LTDA;02.593.533/0001-50;Ativa;Supermercados & Mercearias;;Estação;AVENIDA LIDO TAGLIARI, 934 - SALA 01;Centro;99930-000;65.4;(54) 3337-1560;555433371560;rose.calcados.confeccoes.estacao@gmail.com;NÃO;Não possui site;Roseli Casanova;DEMAIS;6;70;Empresa DEMAIS ativa no ramo de Supermercados & Mercearias em Estação-RS. Decisor(a): Roseli Casanova. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0330;Stereo Som;STEREO SOM COMERCIO DE EQUIPAMENTOS ELETRONICOS E INSTRUMENTOS MUSICAIS LTDA;02.998.698/0001-01;Ativa;Prestação de Serviços & Varejo;;Estação;RUA GREGORIO SOMENZI, 25 - SALA 01;Santo Antonio;99930-000;65.4;(54) 8417-6613;555484176613;stereo.som.estacao@gmail.com;NÃO;Não possui site;Luis Fernando Espessoto;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Estação-RS. Decisor(a): Luis Fernando Espessoto. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0331;Sulpesca Macro Atacado;SULPESCA MACRO ATACADO LTDA;01.698.697/0001-89;Ativa;Prestação de Serviços & Varejo;;Estação;RUA JOSE DALPIZOL, 65;Centro;99930-000;65.4;(54) 3337-1446;555433371446;sulpesca.macro.atacado.estacao@outlook.com;NÃO;Não possui site;Vilmar Neumann;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Prestação de Serviços & Varejo em Estação-RS. Decisor(a): Vilmar Neumann. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0332;Zaninpharma;ZANINPHARMA INDUSTRIA E COMERCIO DE COSMETICOS LTDA;07.825.034/0001-64;Ativa;Prestação de Serviços & Varejo;;Estação;RODOVIA RS 475, 1100;Santa Lucia;99930-000;65.4;(54) 3337-1647;555433371647;zaninpharma.estacao@hotmail.com;NÃO;Não possui site;Diego Andre Zanin;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Prestação de Serviços & Varejo em Estação-RS. Decisor(a): Diego Andre Zanin. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0333;Caresia Terraplanagens;CARESIA TERRAPLANAGENS LTDA;05.057.520/0001-54;Ativa;Prestação de Serviços & Varejo;;Nonoai;RUA JULIO GOLIN, 500 - SALA 01;Centro;99600-000;66.4;(54) 9994-8632;555499948632;caresia.terraplanagens.nonoai@gmail.com;NÃO;Não possui site;Adimir Manoel Caresia;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Nonoai-RS. Decisor(a): Adimir Manoel Caresia. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0334;Centro De Formacao De Condutores Uniao;CENTRO DE FORMACAO DE CONDUTORES UNIAO LTDA;01.698.611/0001-18;Ativa;Prestação de Serviços & Varejo;;Nonoai;RUA ROCHA LOIRES, 1089;Centro;99600-000;66.4;(54) 3362-1417;555433621417;formacao.condutores.uniao.nonoai@gmail.com;NÃO;Não possui site;Ademir De Oliveira;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Prestação de Serviços & Varejo em Nonoai-RS. Decisor(a): Ademir De Oliveira. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0335;Incorporadora Santuario;INCORPORADORA SANTUARIO LTDA;10.618.279/0001-25;Ativa;Prestação de Serviços & Varejo;;Nonoai;RUA BORGES DE MEDEIROS, 303;Centro;99600-000;66.4;(54) 9999-9561;555499999561;incorporadora.santuario.nonoai@outlook.com;NÃO;Não possui site;Aurora Terezinha Doering Brustolin;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Nonoai-RS. Decisor(a): Aurora Terezinha Doering Brustolin. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0336;Jattas;JOSE CARMO GIRARDI;03.109.166/0001-39;Ativa;Padarias & Gastronomia;;Nonoai;, ;Operario;99600-000;66.4;(54) 3361-1139;555433611139;jattas.nonoai@hotmail.com;NÃO;Não possui site;Diretoria Comercial;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Padarias & Gastronomia em Nonoai-RS. Decisor(a): Diretoria Comercial. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0337;Laticinios Kiformaggio;LATICINIOS KIFORMAGGIO LTDA;06.696.266/0001-05;Ativa;Prestação de Serviços & Varejo;;Nonoai;RODOVIA RS 406 KM 16,6, S/N;Industrial;99600-000;66.4;(54) 3461-2500;555434612500;laticinios.kiformaggio.nonoai@gmail.com;NÃO;Não possui site;Humberto Doering Brustolin;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Prestação de Serviços & Varejo em Nonoai-RS. Decisor(a): Humberto Doering Brustolin. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0338;Loja Perotto;LOJA PEROTTO LTDA;01.804.133/0001-83;Ativa;Lojas de Roupas & Calçados;;Nonoai;RUA PE MANOEL GOMES GONZALES, 618 - SALA A;Centro;99600-000;66.4;(54) 9658-5667;555496585667;loja.perotto.nonoai@gmail.com;NÃO;Não possui site;Adilse Maria Perotto Petry;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Lojas de Roupas & Calçados em Nonoai-RS. Decisor(a): Adilse Maria Perotto Petry. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0339;Proline Telecom;RV SUL COMUNICACAO MULTIMIDIA LTDA;08.540.630/0001-60;Ativa;Prestação de Serviços & Varejo;;Nonoai;AVENIDA ROCHA LOIRES, 664;Centro;99600-000;66.4;(54) 3362-1417;555433621417;proline.telecom.nonoai@outlook.com;NÃO;Não possui site;Ricardo Mezzomo;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Nonoai-RS. Decisor(a): Ricardo Mezzomo. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0340;Soma Agronegocios;SOMA AGRONEGOCIOS LTDA;09.585.291/0001-00;Ativa;Prestação de Serviços & Varejo;;Nonoai;ESTRADA LINHA INVERNADA SECA, RS 406, KM 20;Interior;99600-000;66.4;(54) 3362-1488;555433621488;soma.agronegocios.nonoai@hotmail.com;NÃO;Não possui site;Marcos Sartori Chagas;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Nonoai-RS. Decisor(a): Marcos Sartori Chagas. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0341;Vasel- Comercio E Transporte;VASEL- COMERCIO E TRANSPORTE LTDA;02.200.169/0001-10;Ativa;Transporte & Logística;;Nonoai;RUA JULIIO GOLIN, 598;Centro;99600-000;66.4;(54) 3362-1369;555433621369;vasel.comercio.transporte.nonoai@gmail.com;NÃO;Não possui site;Luiz Carlos Boeri;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Transporte & Logística em Nonoai-RS. Decisor(a): Luiz Carlos Boeri. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0342;A. Cervinski & F. R. Thome;A. CERVINSKI & F. R. THOME LTDA;01.853.513/0001-08;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;RUA IRMAO GABRIEL LEAO, 326 - LOJA 101 E 102;Centro;99900-000;68.7;(54) 9203-2033;555492032033;a.cervinski.getulio.vargas@gmail.com;NÃO;Não possui site;Andre Cervinski;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Andre Cervinski. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0343;Administradora De Bens D Sul;ADMINISTRADORA DE BENS D SUL LTDA;10.515.389/0001-61;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;CHÁCARA LINHA GRAMADO, S/N - INTERIOR;Interior;99900-000;68.7;(54) 3341-4370;555433414370;administradora.bens.getulio.vargas@outlook.com;NÃO;Não possui site;Flavio Carlos Barro;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Flavio Carlos Barro. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0344;Biagro;BIAGRO COMERCIAL AGRICOLA LTDA;09.562.955/0001-07;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;RODOVIA RS 135 KM 46, 735 - SALA 01;Consoladora;99900-000;68.7;(54) 3341-2155;555433412155;biagro.getulio.vargas@hotmail.com;NÃO;Não possui site;Antonio Henrique Biazi;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Antonio Henrique Biazi. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0345;Castell Di Mantova;INDUSTRIA E COMERCIO DE VINHOS ABAUNA LTDA.;01.631.129/0001-60;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;PROLONGAMENTO RUA IRMAO GABRIEL LEAO, 177;Centro;99900-000;68.7;(54) 3341-4086;555433414086;castell.di.mantova.getulio.vargas@gmail.com;NÃO;Não possui site;Aldino Beledeli;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Aldino Beledeli. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0346;Clinica Atenas;ATENAS, CLINICA DE SERVICOS MEDICOS E DE DIAGNOSTICOS POR IMAGEM LTDA;06.266.745/0001-83;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;RUA JACOB GREMMELMAIER, 210 - SALA 11;Centro;99900-000;68.7;(54) 3414-799;5554543414799;clinica.atenas.getulio.vargas@gmail.com;NÃO;Não possui site;Rodrigo Faccenda;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Rodrigo Faccenda. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0347;Emprendimentos E Construcoes Lagoa;EMPRENDIMENTOS E CONSTRUCOES LAGOA LTDA;08.912.215/0001-90;Ativa;Construção Civil & Engenharia;;Getúlio Vargas;"RUA JOAO BORGMANN, 78 - SALA: 1;";Centro;99900-000;68.7;(54) 3341-3995;555433413995;emprendimentos.construcoes.lagoa.getulio.vargas@outlook.com;NÃO;Não possui site;Norberto Florianovicz;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Construção Civil & Engenharia em Getúlio Vargas-RS. Decisor(a): Norberto Florianovicz. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0348;Getulio Vargas Empreendimentos Turisticos;GETULIO VARGAS EMPREENDIMENTOS TURISTICOS LTDA;07.200.211/0001-17;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;ESTRADA DE FLORIANO PEIXOTO KM 3, S/N;Primeiro;99900-000;68.7;(54) 3361-1117;555433611117;getulio.vargas.getulio.vargas@hotmail.com;NÃO;Não possui site;Leandro Slaviero;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Leandro Slaviero. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0349;Getulio Vargas Parque Hotel;GETULIO VARGAS HOTEIS, VIAGENS E TURISMO LTDA;10.174.601/0001-74;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;RUA 12, 50;Santo Andre;99900-000;68.7;(54) 9711-0050;555497110050;getulio.vargas.getulio.vargas@gmail.com;NÃO;Não possui site;Claudinor Antonio Serafini;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Claudinor Antonio Serafini. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0350;Instituto De Desenvolvimento Educacional Do Alto Uruguai;INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL DO ALTO URUGUAI LTDA;03.323.948/0001-76;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;AVENIDA BORGES DE MEDEIROS, 2113 - PREDIO 01;Champagnat;99900-000;68.7;(54) 3341-6600;555433416600;instituto.desenvolvimento.getulio.vargas@gmail.com;NÃO;Não possui site;Flavio Carlos Barro;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Flavio Carlos Barro. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0351;Intelcav Tecnologias E Cartoes S.A;INTELCAV TECNOLOGIAS E CARTOES S.A.;03.935.003/0001-05;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;RUA IRMAO GABRIEL LEAO, 1102;Industrial;99900-000;68.7;(54) 3361-1105;555433611105;intelcav.tecnologias.getulio.vargas@outlook.com;NÃO;Não possui site;Filipe Camargo Barros De Silveira Mello;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Filipe Camargo Barros De Silveira Mello. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0352;K. N. Pre Moldados;K. N. PRE MOLDADOS LTDA;07.488.569/0001-97;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;RODOVIA RS 135, KM 47, 700;Santa Catarina;99900-000;68.7;(54) 3341-3949;555433413949;k.n.getulio.vargas@hotmail.com;NÃO;Não possui site;Alesio Jose Knerek;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Alesio Jose Knerek. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0353;Old Luz;OLD LUZ LTDA;07.987.481/0001-10;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;RUA JOSE MAZZOLENI, 27;Consoladora;99900-000;68.7;(54) 3341-3995;555433413995;old.luz.getulio.vargas@gmail.com;NÃO;Não possui site;Bruno Gallina;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Bruno Gallina. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0354;Posto Mil;AUTO POSTO SILVA LTDA EM RECUPERACAO JUDICIAL;05.333.676/0001-10;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;RUA JACOB GREMMELMAIER, 2275;Champagnat;99900-000;68.7;(54) 3411-328;5554543411328;posto.mil.getulio.vargas@gmail.com;NÃO;Não possui site;Sidnei Da Silva;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Sidnei Da Silva. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0355;Reas Solar Renovacao De Energias;REAS SOLAR RENOVACAO DE ENERGIAS LTDA;08.561.693/0001-01;Ativa;Materiais de Construção;;Getúlio Vargas;RUA LUIZ BERGAMINI, 1140;Navegantes;99900-000;68.7;(54) 8128-6982;555481286982;reas.solar.getulio.vargas@outlook.com;NÃO;Não possui site;Renato Vieira;MICRO EMPRESA;2;70;Empresa MICRO EMPRESA ativa no ramo de Materiais de Construção em Getúlio Vargas-RS. Decisor(a): Renato Vieira. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0356;Rigo Transportes E Logistica;TRANSPORTADORA VANESSA RIGO LTDA;08.084.468/0001-13;Ativa;Transporte & Logística;;Getúlio Vargas;RUA DR. JOAO CARLOS MACHADO, 253 - SALA 04;Centro;99900-000;68.7;(54) 9195-3887;555491953887;rigo.transportes.logistica.getulio.vargas@hotmail.com;NÃO;Não possui site;Vanessa Rigo;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Transporte & Logística em Getúlio Vargas-RS. Decisor(a): Vanessa Rigo. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0357;Santa Teresinha Tur;A.A.B. TRANSPORTES LTDA;05.613.063/0001-37;Ativa;Transporte & Logística;;Getúlio Vargas;RUA JULIO DE CASTILHOS, 325 - CASA;Centro;99900-000;68.7;(54) 3341-4124;555433414124;santa.teresinha.tur.getulio.vargas@gmail.com;NÃO;Não possui site;Airton Felicio Baranceli;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Transporte & Logística em Getúlio Vargas-RS. Decisor(a): Airton Felicio Baranceli. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0358;Spr Solucoes Em Pisos Industriais E Revestimentos;SPR SOLUCOES EM PISOS INDUSTRIAIS E REVESTIMENTOS LTDA;09.544.920/0001-45;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;RUA ERNESTO TROGLIO, 181;Industrial;99900-000;68.7;(54) 3331-2207;555433312207;spr.solucoes.getulio.vargas@gmail.com;NÃO;Não possui site;Emanuel Roberto Zorzin;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Emanuel Roberto Zorzin. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0359;Sulcam;SULCAM - PRE-MOLDADOS LTDA.;01.177.188/0001-00;Ativa;Construção Civil & Engenharia;;Getúlio Vargas;RUA PEDRO TONIOLO, 1208;Parque Industrial;99900-000;68.7;(54) 3341-1542;555433411542;sulcam.getulio.vargas@outlook.com;NÃO;Não possui site;Carlos Alberto Bonfiglio;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Construção Civil & Engenharia em Getúlio Vargas-RS. Decisor(a): Carlos Alberto Bonfiglio. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0360;Vanguard Factoring;VANGUARD FACTORING LTDA;01.679.164/0001-50;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;AVENIDA BORGES DE MEDEIROS, 534 - SALA 102;Centro;99900-000;68.7;(54) 0341-1844;555403411844;vanguard.factoring.getulio.vargas@hotmail.com;NÃO;Não possui site;Iracema Maria Barbieri Pezzini;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Iracema Maria Barbieri Pezzini. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0361;Weber Artefatos De Concreto;DIONISIO ARI WEBER & CIA LTDA;02.897.852/0001-59;Ativa;Prestação de Serviços & Varejo;;Getúlio Vargas;RUA ERNESTO TROGLIO, 327 - PARQUE INDUSTRIAL;Industrial;99900-000;68.7;(05) 4341-1609;550543411609;weber.artefatos.concreto.getulio.vargas@gmail.com;NÃO;Não possui site;Marlene Hildegard Weber;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Getúlio Vargas-RS. Decisor(a): Marlene Hildegard Weber. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0362;Abastecedora Ferrari;ABASTECEDORA FERRARI E FERRARI LTDA;03.008.733/0001-60;Ativa;Prestação de Serviços & Varejo;;Ametista Do Sul;AVENIDA BRASIL, 457;Centro;98465-000;69.6;(05) 5752-1049;550557521049;abastecedora.ferrari.ametista.do.sul@gmail.com;NÃO;Não possui site;Henrique Ferrari;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Ametista Do Sul-RS. Decisor(a): Henrique Ferrari. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0363;Agricenter;COMERCIO DE PRODUTOS AGRICOLAS B.F.G. LTDA.;05.858.770/0001-93;Ativa;Prestação de Serviços & Varejo;;Seberi;BR 386 KM 50, SN;Bairro Industrial;98380-000;69.6;(55) 3746-2300;555537462300;agricenter.seberi@outlook.com;NÃO;Não possui site;Luiz Paulo Barbieri;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Seberi-RS. Decisor(a): Luiz Paulo Barbieri. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0364;Ametista Tur Viagens E Turismo;AMETISTA TUR VIAGENS E TURISMO LTDA;00.532.933/0001-20;Ativa;Transporte & Logística;;Ametista Do Sul;RUA GUAPORE, 125;Centro;98465-000;69.6;(55) 3752-1129;555537521129;ametista.tur.ametista.do.sul@hotmail.com;NÃO;Não possui site;Jonas Lisiak;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Transporte & Logística em Ametista Do Sul-RS. Decisor(a): Jonas Lisiak. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0365;Auto Posto G.S.;GETULIO ALBINO SCHMIDT & FILHO LTDA;02.529.496/0001-10;Ativa;Prestação de Serviços & Varejo;;Seberi;AVENIDA FLORES DA CUNHA, 1874;Boca Da Picada;98380-000;69.6;(55) 3746-2099;555537462099;auto.posto.g.s.seberi@gmail.com;NÃO;Não possui site;Arthur Daniel Schmidt;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Seberi-RS. Decisor(a): Arthur Daniel Schmidt. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0366;Biome Farmacia De Manipulacao E Drogaria;FARMACIA DE MANIPULACAO - SAUDE E BELEZA LTDA;06.952.298/0001-16;Ativa;Farmácias & Drogarias;;Seberi;AVENIDA FLORES DA CUNHA, 700;Centro;98380-000;69.6;(55) 3746-1730;555537461730;biome.farmacia.seberi@gmail.com;NÃO;Não possui site;Gabriela Markoski Studzinski Sauer;EMPRESA DE PEQUENO PORTE;2;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Farmácias & Drogarias em Seberi-RS. Decisor(a): Gabriela Markoski Studzinski Sauer. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0367;Bonfanti Telhas;TELHAS DE CONCRETO COLORIDAS BONFANTI LTDA;05.054.608/0001-12;Ativa;Prestação de Serviços & Varejo;;Seberi;RUA JULIO DE CASTILHOS, 557;Centro;98380-000;69.6;(55) 3746-1157;555537461157;bonfanti.telhas.seberi@outlook.com;NÃO;Não possui site;Francisco Bonfantti;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Prestação de Serviços & Varejo em Seberi-RS. Decisor(a): Francisco Bonfantti. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0368;Bonissoni Turismo;BONISSONI TRANSPORTES LTDA;02.720.684/0001-21;Ativa;Transporte & Logística;;Seberi;VILA OSVALDO CRUZ, SN;Interior;98380-000;69.6;(55) 9962-3881;555599623881;bonissoni.turismo.seberi@hotmail.com;NÃO;Não possui site;Pedro Da Silva Bonissoni;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Transporte & Logística em Seberi-RS. Decisor(a): Pedro Da Silva Bonissoni. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0369;Br Caminhoes E Terraplanagens;VALMOR DA SILVA BONISSONI & CIA LTDA;06.915.216/0001-63;Ativa;Autopeças & Oficinas;;Seberi;"COMUNIDADE LINHA OSVALDO CRUZ, SN - GALPAO;";Interior;98380-000;69.6;(55) 3746-1156;555537461156;br.caminhoes.terraplanagens.seberi@gmail.com;NÃO;Não possui site;Valmor Da Silva Bonissoni;MICRO EMPRESA;2;70;Empresa MICRO EMPRESA ativa no ramo de Autopeças & Oficinas em Seberi-RS. Decisor(a): Valmor Da Silva Bonissoni. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0370;Cassol Gemas & Minerais;MARCIANO CASSOL PEDRAS;09.558.504/0001-04;Ativa;Prestação de Serviços & Varejo;;Ametista Do Sul;, ;Industrial;98465-000;69.6;(54) 3361-1104;555433611104;cassol.gemas.minerais.ametista.do.sul@gmail.com;NÃO;Não possui site;Diretoria Comercial;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Ametista Do Sul-RS. Decisor(a): Diretoria Comercial. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0371;Cb Transportes;IRMAOS BARBIERI TRANSPORTES LTDA;07.546.067/0001-75;Ativa;Transporte & Logística;;Seberi;RUA ALFREDO WESTPHALEN, 148;Centro;98380-000;69.6;(55) 3746-2300;555537462300;contato@cbtransportes.com.br;SIM;https://www.cbtransportes.com.br;Luiz Gustavo Barbieri;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Transporte & Logística em Seberi-RS. Decisor(a): Luiz Gustavo Barbieri. Dados verificados na Receita Federal e Sintegra-RS.
